eficiencia,tiempo,valor_total,score_instancia
0.00015379883112888343,0.01589226722717285,9536,1.5175881138269518
0.0,0.0,7830,1.29127198917456
0.00035676061362825543,0.020299673080444336,8441,0.6841992703545448
0.0,0.02282094955444336,8980,1.6803112313937754
0.0,0.01724529266357422,7858,1.300744248985115
0.0003365303718660609,0.002742767333984375,8651,0.8013864003932715
0.00014615609470914936,0.01613903045654297,9571,1.5468615203635587
0.0,0.0,9015,1.6921515561569689
0.0,0.0158541202545166,9037,1.699594046008119
0.0,0.0,9529,1.8660351826792962
0.0,0.01576995849609375,8114,1.3873477672530448
0.0,0.0,8307,1.452638700947226
0.0,0.009702205657958984,9034,1.6985791610284169
0.0,0.0061151981353759766,8422,1.4915426251691475
0.0,0.0,8025,1.3572395128552097
0.0,0.015813112258911133,8915,1.6583220568335588
0.0,0.015985488891601562,8053,1.3667117726657645
0.0,0.01614832878112793,9174,1.7459404600811907
0.0,0.01587843894958496,9388,1.8183355886332881
0.0,0.0,8683,1.5798376184032477
0.0,0.01587986946105957,9188,1.7506765899864682
0.0,0.0,9112,1.7249661705006765
0.00023540489642184556,0.014648199081420898,7623,0.6842863568368718
0.0,0.003101348876953125,8093,1.3802435723951285
0.0,0.014118671417236328,7525,1.1880920162381596
0.0,0.03238558769226074,7924,1.3230717185385656
0.0003502013657853266,0.0,8376,0.6771717401240489
0.0,0.016031742095947266,7998,1.348105548037889
0.0,0.0,8085,1.3775372124492558
0.0,0.031973838806152344,8048,1.365020297699594
0.0,0.01584792137145996,8765,1.6075778078484437
0.0,0.015758514404296875,8582,1.5456698240866036
0.0,0.016164779663085938,9368,1.8115696887686061
0.0,0.01578044891357422,8145,1.3978349120433018
0.0,0.020859479904174805,7535,1.1914749661705006
0.0,0.010023117065429688,8571,1.5419485791610286
0.0002840909090909091,0.0010027885437011719,8881,0.9988086634272358
0.0,0.007191181182861328,7681,1.2408660351826792
0.0,0.024593591690063477,7826,1.2899188092016238
0.0,0.015867948532104492,9141,1.7347767253044655
0.00018278194114421494,0.0,8535,1.1128443516546467
0.00023391812865497077,0.03158879280090332,7735,0.7255667133553323
0.0,0.015975475311279297,9219,1.7611637347767253
0.0,0.0,7752,1.2648849797023005
0.0,0.01217961311340332,8230,1.4265899864682003
0.0,0.003823518753051758,9152,1.7384979702300405
0.0,0.01604461669921875,8487,1.513531799729364
0.0,0.03202557563781738,8184,1.4110284167794316
0.0,0.0,9016,1.692489851150203
0.0,0.015978097915649414,8251,1.4336941813261164
0.0,0.0,6969,1.0
0.0001513317191283293,0.015868186950683594,9157,1.395001793864492
0.0,0.0,9374,1.8135994587280109
0.0,0.016383647918701172,8145,1.3978349120433018
0.0,0.0,7739,1.260487144790257
0.00017692852087756547,0.015528440475463867,8259,1.0328265851502623
0.00018532246108228317,0.015715599060058594,8248,1.0099587626177262
0.0,0.0,8577,1.543978349120433
0.0,0.0,8714,1.5903247631935047
0.0,0.033887386322021484,9420,1.8291610284167794
0.0,0.02761697769165039,7937,1.327469553450609
0.0,0.0157470703125,8601,1.5520974289580516
0.0,0.007748603820800781,8038,1.361637347767253
0.0,0.006959676742553711,8312,1.4543301759133964
0.0,0.006748676300048828,8834,1.6309201623815968
0.0,0.016582250595092773,8661,1.5723951285520974
0.0,0.011507511138916016,8502,1.5186062246278755
0.00030193236714975844,0.01409459114074707,9202,1.0667049904231467
0.0,0.0,8481,1.5115020297699595
0.0,0.015988826751708984,7656,1.2324086603518267
0.0,0.015807390213012695,8870,1.6430987821380243
0.0,0.0,8517,1.523680649526387
0.0,0.015856266021728516,7310,1.1153585926928282
0.00024131274131274132,0.015934228897094727,7571,0.6532192229925654
0.0,0.0,9925,2.0
0.0,0.015859603881835938,8064,1.3704330175913397
0.00014821402104639098,0.0,9794,1.617607173879515
0.0,0.0,8802,1.6200947225981055
0.0,0.0468747615814209,7561,1.2002706359945874
0.0,0.01574563980102539,8633,1.5629228687415426
0.0,0.0,8716,1.591001353179973
0.0,0.016121387481689453,7402,1.1464817320703653
0.0001650982334489021,0.0158388614654541,8677,1.2012187779468975
0.0,0.0,8336,1.462449255751015
0.0,0.03173971176147461,8977,1.679296346414073
0.0,0.02074456214904785,9179,1.7476319350473613
0.00016666666666666666,0.0,8579,1.1644882724402346
0.0,0.011126041412353516,9325,1.79702300405954
0.00043840420868040335,0.0,9372,0.8129228687415426
0.00019825535289452815,0.01575326919555664,8386,1.0271435454603013
0.00018821757952192734,0.015761137008666992,8287,1.0165485021930276
0.0,0.0,9200,1.7547361299052775
0.00017655367231638418,0.0,8496,1.1138575281147984
0.00020312817387771684,0.0161440372467041,8192,0.9503994121102324
0.00016157699143641945,0.015961170196533203,9326,1.428804181586301
0.00031655587211142766,0.0,8902,0.9318602776353491
0.0,0.025604963302612305,7828,1.290595399188092
0.0,0.006512641906738281,9467,1.8450608930987822
0.0003495281370150297,0.0,8649,0.7710619081020056
0.0,0.01570606231689453,7549,1.1962110960757781
